Player Name,Player ID,Team,Overall Grade,Solo Tackles,Assists,Forced Fumbles,Sacks,Interceptions,Offense Snaps Played,Penalties,Sacks Allowed,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Yards Per Reception,Carries,Rushing Yards,Rushing Touchdowns,Yards Per Attempt,Fumbles,Dropbacks,Attempts,Passing Yards,Passing Touchdowns,Punts,Punt Gross Avg.,Long,Pinned Inside the 20,Kickoffs,FG Attempted,FG Made,50+ FG Attempted,50+ FG Made,PAT Attempted,PAT Made
Kory Sheets,5378,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Jerry,5598,CIN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clay Harbor,5648,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arian Foster,5398,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolan Carroll,5668,DAL,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackie Bates,5448,KC,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Thigpen,5488,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerry Meier,5688,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Hardy,5698,DAL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald Mccoy,5528,LV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Bulaga,5548,LAC,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Ware,5738,LV,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jermaine Cunningham,5578,NYJ,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pat Angerer,5588,ATL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Thomas,5618,IND,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Da Mon Cromartie Smith,5808,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Mccoy,5708,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Pitta,5638,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dedrick Epps,5758,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Matthews,5868,CAR,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Brown,5718,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberto Wallace,5888,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Saddler Mcqueen,5898,DET,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominique Franks,5658,BLT,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Joseph,5938,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Skelton,5678,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeron Mastrud,5948,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max Hall,5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacob Cutrera,5988,TB,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ted Larsen,5728,NYG,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Sydquan Thompson,5748,DEN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jay Ross,6008,BUF,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Kerrigan,6168,PHI,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orlando Franklin,6198,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Dontay Moch,6218,TEN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junior Galette,6018,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Mccann,5928,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Ballard,6258,MIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casey Matthews,6268,PHI,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilal Powell,6278,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Sherman,6288,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Bailey,6238,ATL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maurice Simpkins,6078,GB,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Legree,6308,BUF,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Maneri,6028,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence Wilson,6318,LA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Baldwin,6178,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dj Smith,6338,CAR,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Sendejo,6118,IND,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Jones,6158,PHI,53.7,,,,,,,,,7.0,5.0,16.0,1.0,3.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Keith Williams,6348,BUF,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Colin Kaepernick,6188,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Vereen,6208,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Nelson,6428,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Rackley,6228,BLT,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Green,6248,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Scales,6508,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Rogers,6358,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dejon Gomes,6298,DET,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Miller,6568,JAX,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Addison,6558,HST,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Atchison,6638,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwayne Harris,6328,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Burton,6388,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loyce Means,6678,GB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryant Browning,6578,MIA,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cory Brandon,6408,SEA,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Holland,6728,TB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarriel King,6768,SEA,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Hogan,6468,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Jones,6798,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Tarpinian,6478,HST,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Byron Bell,6848,GB,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Mcadoo,6938,DAL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fletcher Cox,7018,PHI,68.6,14.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaako Aaitui,6998,TEN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Weeden,7028,HST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Konz,7058,ATL,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Robinson,7068,JAX,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Hughes,7088,BUF,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarred Fayson,6688,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philip Blake,7108,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Gettis,7138,ATL,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Kaddu,7148,MIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christo Bilukidi,7178,NYJ,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Crawford,7198,LAC,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Griffin,7008,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominique Jones,6988,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Jones,7218,LAC,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Coby Fleener,7038,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Rodgers,7238,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alshon Jeffery,7048,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Conrath,7258,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Brooks,7078,PHI,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Delano Howell,7268,IND,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tashaun Gipson,7288,SF,74.8,28.0,13.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Johnson,7298,BLT,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gino Gradkowski,7098,DEN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jarius Wright,7118,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrence Frederick,7228,NO,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhett Ellison,7128,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Jones,7158,DET,43.8,,,,,,,,,9.0,5.0,34.0,0.0,6.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Beau Brinkley,7418,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominique Hamilton,7408,NYG,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Asper,7168,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Giorgio Tavecchio,7278,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfonzo Dennard,7208,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Green,7518,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deangelo Peterson,7248,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deandre Presley,7548,CAR,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Holland,7318,SF,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Douglas,7498,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dion Turner,7328,NO,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ron Leary,7338,DEN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Micah Pellerin,7348,DAL,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bobby Felder,7378,BUF,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Gordon,7618,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jermaine Kearse,7428,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronnie Cameron,7718,CLV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Harris,7748,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerico Nelson,7458,NO,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarvis Jones,7798,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antoine Mcclain,7508,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Ford,7528,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Taylor,7728,DAL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Hill,7868,DET,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Green,7608,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larry Donnell,7638,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Marshall,7648,LV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Gholston,7908,TB,63.8,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavin Escobar,7828,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamie Childers,7708,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quanterus Smith,7928,DET,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Brown,7698,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennie Logan,7848,TEN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Sturgis,7948,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dustin Hopkins,7958,CLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,33.0,30.0,7.0,7.0,18.0,16.0
Dominique Ellis,7738,BUF,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Cooper,7788,LV,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Deandre Hopkins,7808,TEN,79.5,,,,,,,,,91.0,50.0,774.0,5.0,15.5,1.0,9.0,0.0,4.5,,,,,,,,,,,,,,,,
Vince Williams,7988,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovani Bernard,7818,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Johnson,7998,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Herman,8008,IND,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Beauharnais,8018,SF,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dj Swearinger,7838,IND,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Thomas,7858,PHI,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cobi Hamilton,7978,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan Lineberry,8038,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knile Davis,7878,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dion Sims,7888,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earl Watford,7898,TB,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Stevens,8098,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earl Wolff,7918,IND,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner Hawkinson,7938,PHI,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Ellington,7968,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Shapiro,8168,HST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Harper,8188,LV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Veltung,8198,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larry Black,8208,CIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tori Mobley,8218,CAR,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Hepburn,8028,DAL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Martin,8138,NO,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colby Cameron,8238,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Miller,8058,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omarius Hines,8158,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ross Rasner,8068,DEN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Sullen,8078,NYG,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
John Wetzel,8088,ATL,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Thielen,8288,CAR,75.6,,,,,,,,,105.0,80.0,753.0,4.0,9.4,1.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,
Troy Davis,8108,NYJ,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Gay,8118,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaron Brown,8128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobais Palmer,8328,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pj Lonergan,8258,CHI,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrone Goard,8148,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Goebel,8348,LA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tress Way,8358,,,,,,,,,,,,,,,,,,,,,,,,,57.0,46.61,66.0,24.0,0.0,,,,,,
Branden Smith,8178,TB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorgen Hus,8388,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Doerr,8228,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakar Hamilton,8408,DAL,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Johnson,8418,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Aubrey,8428,TEN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melvin White,8248,MIN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Johnson,8438,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Devey,8268,BUF,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Spencer Nealy,8448,MIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Davis,8458,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliott Mealer,8278,NO,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Tj Moe,8298,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Compton,8308,LV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Fauria,8478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Campbell,8318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kent Richardson,8518,CLV,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korey Jones,8528,GB,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan Baxter,8338,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armond Armstead,8558,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craig Wilkins,8368,SEA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Copeland,8378,BLT,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Corp,8588,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Donald,8648,LA,90.2,26.0,10.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Katz,8398,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dee Ford,8658,SF,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Sua Filo,8668,CIN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Weston Richburg,8678,SF,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Davante Adams,8688,LV,77.9,,,,,,,,,114.0,69.0,814.0,4.0,11.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Preston Brown,8708,JAX,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Dangerfield,8468,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Dunn,8488,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Lohr,8498,KC,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Williams,8748,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Tuel,8508,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Norwood,8758,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevin Lawson,8768,JAX,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Denton,8538,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kadeem Edwards,8778,DAL,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Perez Ashford,8548,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyril Richardson,8788,CHI,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Starks,8568,CHI,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wesley Johnson,8808,SF,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Danous Estenor,8578,IND,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Fulton,8828,NYG,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Bortles,8638,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beau Allen,8858,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarvis Landry,8698,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrence Fede,8868,NYG,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Murray,8798,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrance Mitchell,8888,SF,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louis Nix,8718,NYG,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Linder,8728,JAX,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Devonta Freeman,8738,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerry Wynn,8938,CIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Wells,8968,BLT,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner Miller,8978,GB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loucheiz Purifoy,8988,IND,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Fales,8818,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Graf,9008,ATL,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Patton,8998,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colt Lyerla,8948,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Washington,9018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Vujnovich,8928,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
